-0.0003814697265625,3.0517578125e-05,-0.000946044921875,-0.001190185546875,-0.0008087158203125,0.0002288818359375,-0.0018310546875,-4.57763671875e-05,0.000274658203125,0.0009002685546875,-0.001190185546875,-0.0001068115234375,0.000457763671875,-0.001708984375,0.001007080078125,-0.001495361328125,-0.000762939453125,-0.000579833984375,-0.0007781982421875,-0.0001068115234375,-0.0004425048828125,-0.000152587890625,-0.001800537109375,-0.0009765625,0.0013580322265625,-0.0009613037109375,4.57763671875e-05,-0.000701904296875,-0.0002899169921875,0.0003814697265625,-0.00091552734375,-0.001068115234375,0.0001373291015625,-0.000762939453125,-3.0517578125e-05,0.0004119873046875,-0.0006866455078125,-0.00018310546875,-0.0011138916015625,0.0001373291015625,-0.0001373291015625,-0.0002899169921875,0.0003509521484375,0.0008392333984375,-0.0009002685546875,-0.0004119873046875,0.0001220703125,-0.0003814697265625,0.0002288818359375,-0.0018768310546875,-0.0008087158203125,-0.0009002685546875,0.0004425048828125,-0.0013885498046875,0.000701904296875,-0.001251220703125,-0.00067138671875,-0.00103759765625,-0.0012359619140625,-0.00018310546875,-0.0005340576171875,3.0517578125e-05,-0.001678466796875,-0.0015869140625,0.00030517578125,-0.0013275146484375,0.00115966796875,-0.0008544921875,-0.0016326904296875,4.57763671875e-05,-0.000823974609375,0.00048828125,-0.0009613037109375,-0.0002288818359375,-0.0016326904296875,-0.00030517578125,-9.1552734375e-05,-0.000823974609375,0.000579833984375,-0.0024871826171875,1.52587890625e-05,-0.0015106201171875,0.0008087158203125,-0.0019073486328125,0.000213623046875,-0.0013885498046875,-9.1552734375e-05,-3.0517578125e-05,-0.001373291015625,0.0,-0.00091552734375,0.000396728515625,-0.0009307861328125,-0.0011749267578125,0.0,-0.001251220703125,0.000396728515625,0.0002288818359375,-0.00103759765625,-0.0003204345703125,-0.0008697509765625,0.0001983642578125,-0.0007171630859375,-0.00091552734375,-0.0005645751953125,-0.0007171630859375,-0.0011138916015625,0.0002288818359375,-0.0012664794921875,-0.000244140625,-0.001129150390625,-0.001434326171875,0.00018310546875,-0.001617431640625,0.000396728515625,-0.001434326171875,-0.0003814697265625,-3.0517578125e-05,-0.000640869140625,-0.0012054443359375,-0.0011138916015625,0.000823974609375,-0.0011444091796875,-0.0003662109375,4.57763671875e-05,-0.0009613037109375,-0.00048828125,-0.0003204345703125,-0.001678466796875,0.00048828125,-0.0007171630859375,0.000152587890625,0.0001220703125,-0.001708984375,-0.0013885498046875,-3.0517578125e-05,-0.00152587890625,0.0006561279296875,-0.0010986328125,-0.00048828125,-0.00146484375,-0.001007080078125,0.0003814697265625,-0.0016632080078125,4.57763671875e-05,-0.0018157958984375,-0.000823974609375,4.57763671875e-05,-0.001129150390625,-1.52587890625e-05,-0.0008697509765625,-0.0010223388671875,-0.000701904296875,0.000701904296875,-0.0012359619140625,-0.0008697509765625,0.0002899169921875,-0.0007476806640625,-0.0006256103515625,-0.00054931640625,0.0003509521484375,-0.0018157958984375,-0.0012359619140625,0.0006103515625,-0.0009002685546875,-0.0009002685546875,-0.0007171630859375,-0.0013427734375,0.00048828125,-0.0009002685546875,-1.52587890625e-05,0.000335693359375,-0.0016937255859375,-0.00115966796875,0.0008392333984375,-0.0006103515625,-0.0007476806640625,-0.000946044921875,-0.001190185546875,0.001251220703125,-0.00042724609375,7.62939453125e-05,-0.00152587890625,-0.0013580322265625,-0.000701904296875,0.0003204345703125,-0.001556396484375,-0.0001678466796875,-0.0006866455078125,-0.000152587890625,-0.0002288818359375,-0.0007171630859375,0.0,0.000762939453125,-0.00091552734375,-0.00042724609375,-7.62939453125e-05,-0.0012664794921875,0.0003814697265625,-0.0001983642578125,-0.000579833984375,-0.001678466796875,-0.000335693359375,-0.0012359619140625,0.0001373291015625,-1.52587890625e-05,-0.001800537109375,0.0001373291015625,-0.00054931640625,0.0001220703125,-0.0010223388671875,-0.0008392333984375,-0.00030517578125,-0.0009002685546875,0.000762939453125,-0.000579833984375,-0.0006866455078125,4.57763671875e-05,-0.0010833740234375,0.0003814697265625,-0.0010528564453125,0.00067138671875,-0.00189208984375,-0.00152587890625,-0.0006561279296875,0.0005645751953125,-0.0012054443359375,-0.00018310546875,-0.00128173828125,-0.0005950927734375,-0.000640869140625,-0.001190185546875,0.0003509521484375,0.00201416015625,-0.0013275146484375,-0.0002899169921875,0.000579833984375,-0.0008087158203125,0.0006256103515625,-0.0006256103515625,-0.001129150390625,-0.001129150390625,0.0003509521484375,-0.001129150390625,-0.0004119873046875,-0.0007476806640625,-0.000885009765625,0.000762939453125,-0.000244140625,-0.000244140625,-0.00054931640625,0.0003204345703125,0.0003204345703125,0.0004730224609375,0.0004730224609375,-0.0011138916015625,-0.0011138916015625,0.0008697509765625,0.0,-0.0004425048828125,-0.0004425048828125,0.000396728515625,-0.002471923828125,-0.001129150390625,6.103515625e-05,-0.0005645751953125,0.000244140625,-0.000457763671875,-0.0024566650390625,-0.00146484375,-0.0003662109375,0.001068115234375,-0.001495361328125,0.0001220703125,1.52587890625e-05,-7.62939453125e-05,0.000335693359375,-0.000579833984375,0.0007171630859375,-9.1552734375e-05,-0.000213623046875,-0.000823974609375,-6.103515625e-05,-0.000213623046875,-0.0008392333984375,0.0006866455078125,-0.0012664794921875,0.0006103515625,-0.0013580322265625,-0.0013580322265625,-0.0005645751953125,0.001312255859375,-0.000885009765625,-0.00079345703125,0.00018310546875,-0.0017242431640625,0.00091552734375,-0.0011138916015625,0.0003509521484375,-0.000518798828125,-0.0006561279296875,0.00048828125,-0.0015106201171875,-0.0007171630859375,0.0007171630859375,-0.0006256103515625,-0.000396728515625,0.000152587890625,-0.0009307861328125,-3.0517578125e-05,-0.0013580322265625,4.57763671875e-05,-0.001678466796875,-0.0009613037109375,-0.0003662109375,0.000640869140625,-0.0016632080078125,0.0001068115234375,-0.0002288818359375,-0.0004730224609375,-0.001373291015625,0.000274658203125,0.000213623046875,-0.00018310546875,0.0008392333984375,-0.000885009765625,0.000274658203125,-0.0009613037109375,0.0006256103515625,-0.0001983642578125,-0.00054931640625,0.0013427734375,-0.0013275146484375,0.00042724609375,4.57763671875e-05,-0.00042724609375,-0.00018310546875,-0.001190185546875,0.000335693359375,-0.000274658203125,-0.00067138671875,-0.0012969970703125,-0.00079345703125,0.0012054443359375,-0.000823974609375,0.0006103515625,-3.0517578125e-05,-0.0011138916015625,0.000457763671875,-0.001007080078125,0.001678466796875,-0.001708984375,-0.000701904296875,-0.0006103515625,-0.0015869140625,0.0007171630859375,-0.0007476806640625,9.1552734375e-05,-0.0006256103515625,0.00018310546875,0.0012664794921875,-0.002227783203125,-0.00079345703125,-0.0006866455078125,-0.0010528564453125,0.0005950927734375,-0.0012054443359375,0.0004425048828125,-0.0001678466796875,-0.0008544921875,0.001800537109375,-0.0012054443359375,-0.000732421875,0.0001983642578125,-0.0019989013671875,0.0002288818359375,-0.0007781982421875,-0.00018310546875,-0.0010833740234375,-0.00128173828125,0.000732421875,-0.00146484375,-0.00115966796875,-0.000274658203125,-0.001220703125,0.000213623046875,-0.00103759765625,-0.000213623046875,-0.0001983642578125,-0.000701904296875,0.001922607421875,-0.001129150390625,-0.00042724609375,0.0002593994140625,-0.0015106201171875,0.0006866455078125,-0.0011749267578125,0.0004425048828125,3.0517578125e-05,-0.0009918212890625,0.0016021728515625,-0.000701904296875,0.000152587890625,-0.000152587890625,-0.001983642578125,0.0004119873046875,-0.0012664794921875,0.0001068115234375,3.0517578125e-05,-0.00079345703125,-0.0003509521484375,0.001373291015625,-0.000823974609375,-0.0003662109375,-0.0003662109375,-0.0016632080078125,0.0003509521484375,-0.0014495849609375,-0.00048828125,6.103515625e-05,0.0001068115234375,0.0012359619140625,-0.00042724609375,-9.1552734375e-05,0.0001373291015625,-0.0013580322265625,-0.00030517578125,0.0001068115234375,-0.000946044921875,0.00079345703125,-0.0010986328125,-9.1552734375e-05,-0.00128173828125,-0.0012664794921875,-0.0007781982421875,0.0007171630859375,-0.0011138916015625,0.0005035400390625,-0.0004119873046875,0.0002593994140625,-0.0008087158203125,-0.0001373291015625,-0.0003509521484375,-0.0004730224609375,-9.1552734375e-05,-0.001129150390625,0.0002899169921875,-0.00048828125,-0.0001373291015625,-0.0001983642578125,0.0002593994140625,-0.0006103515625,-0.0010528564453125,0.000518798828125,-0.0015869140625,-1.52587890625e-05,-0.0008697509765625,0.00030517578125,-3.0517578125e-05,-7.62939453125e-05,-6.103515625e-05,-0.002532958984375,-0.0004730224609375,-0.0004425048828125,0.000701904296875,-0.001251220703125,-0.00042724609375,-0.00067138671875,-0.00067138671875,-0.0007476806640625,0.0009765625,-0.0010833740234375,-1.52587890625e-05,-0.0002288818359375,-3.0517578125e-05,-0.0006561279296875,0.0011444091796875,-0.0004730224609375,-0.0008697509765625,0.0003204345703125,-0.00189208984375,-0.0010833740234375,-0.0013427734375,0.00018310546875,-0.0016021728515625,-0.0001373291015625,-0.0009918212890625,-0.0017852783203125,-0.0004119873046875,-0.000823974609375,-0.000457763671875,-0.0005340576171875,-0.000244140625,-0.001129150390625,-0.0004425048828125,0.0006103515625,-0.001495361328125,0.0002593994140625,-0.000701904296875,9.1552734375e-05,-0.00030517578125,-0.0001983642578125,0.0005340576171875,-0.0024566650390625,-0.00128173828125,-0.0008087158203125,0.0006256103515625,-0.0007781982421875,0.0002899169921875,-0.0006561279296875,0.0012359619140625,-0.000885009765625,0.0010223388671875,0.0004425048828125,-0.00091552734375,0.00030517578125,-0.000640869140625,-4.57763671875e-05,-0.0008087158203125,-0.00018310546875,-0.00042724609375,-0.0012969970703125,-0.00048828125,-0.000946044921875,0.000823974609375,-0.0015106201171875,-0.000396728515625,-0.0006256103515625,0.0001983642578125,-4.57763671875e-05,-0.0011749267578125,0.0007476806640625,-0.0009918212890625,-0.00067138671875,-0.00140380859375,0.0003509521484375,-0.0010223388671875,0.0,-0.0001983642578125,-0.000946044921875,0.0006866455078125,-0.001190185546875,0.0004730224609375,0.0,-0.001190185546875,-0.000732421875,-0.0001678466796875,-0.001129150390625,0.0008087158203125,-0.0009002685546875,0.000885009765625,-0.0010528564453125,-0.00030517578125,-0.000396728515625,-0.0004730224609375,0.0001373291015625,-0.0019683837890625,0.000640869140625,-0.0007476806640625,-0.000518798828125,-0.001312255859375,0.000885009765625,-1.52587890625e-05,-0.0005340576171875,0.000457763671875,-0.001251220703125,0.0010833740234375,-0.000701904296875,-1.52587890625e-05,-9.1552734375e-05,-0.0013275146484375,0.0013885498046875,-0.0019683837890625,0.0001220703125,0.0001068115234375,-0.0010223388671875,0.00018310546875,-0.0010833740234375,0.0006561279296875,-0.000762939453125,-0.0008697509765625,-0.00067138671875,-0.0004425048828125,-0.0005340576171875,-0.0006103515625,0.00079345703125,-0.00091552734375,0.0007171630859375,-0.00115966796875,-0.000396728515625,-0.000213623046875,-0.00128173828125,-0.00018310546875,-0.00244140625,-0.000732421875,-0.00018310546875,0.0007476806640625,-0.001068115234375,0.0005950927734375,-0.00054931640625,-0.0008544921875,-0.001007080078125,-0.0003204345703125,-0.0008544921875,-0.0013275146484375,0.000244140625,-0.00152587890625,-0.000457763671875,-0.0007781982421875,-0.0001373291015625,0.0001220703125,0.0018310546875,-0.00177001953125,-0.0015869140625,-0.0001220703125,-0.0012054443359375,0.0010223388671875,-0.001251220703125,0.0006103515625,0.00018310546875,-0.000732421875,-0.000762939453125,-0.0009765625,-0.000762939453125,-0.0005645751953125,0.00030517578125,-0.000946044921875,0.0005035400390625,-0.0012664794921875,-0.0001068115234375,0.0,-0.0003204345703125,-0.000823974609375,-0.0019073486328125,0.001129150390625,-0.0009307861328125,-0.0003662109375,-3.0517578125e-05,-0.0021514892578125,0.0011138916015625,-0.00115966796875,0.000640869140625,-0.0006561279296875,-0.00201416015625,-6.103515625e-05,-0.000640869140625,-0.0006103515625,-0.0004425048828125,-0.0014190673828125,0.000640869140625,-0.0001373291015625,0.0,-0.0018310546875,-0.0013275146484375,-0.00115966796875,0.000244140625,-0.0010223388671875,0.0003204345703125,-0.0008087158203125,-0.0006256103515625,-0.0005645751953125,-0.0008544921875,0.00067138671875,-0.0005340576171875,-0.0003509521484375,0.000457763671875,-0.0009613037109375,0.0001678466796875,-0.001617431640625,-4.57763671875e-05,-0.000396728515625,0.0013580322265625,-0.00103759765625,-0.0008697509765625,0.0001220703125,-0.0010223388671875,0.001068115234375,-0.0011138916015625,-0.0001983642578125,-0.00079345703125,-0.000701904296875,0.0020904541015625,-0.001434326171875,-0.0003204345703125,-0.0002899169921875,-0.00128173828125,0.0008697509765625,-0.00128173828125,0.0004119873046875,-0.0007476806640625,-0.0004425048828125,0.0002288818359375,0.0010528564453125,-0.0011138916015625,-0.001190185546875,-0.0004730224609375,-0.0007781982421875,0.000946044921875,-0.001007080078125,-0.0001983642578125,-0.0006866455078125,-0.0010833740234375,-0.000244140625,-0.0017547607421875,-0.0005950927734375,-0.00054931640625,0.0010528564453125,-0.0006866455078125,6.103515625e-05,-0.0009307861328125,0.000396728515625,-0.0001678466796875,0.00018310546875,0.0003509521484375,-0.0012054443359375,0.0005950927734375,-0.0015411376953125,-0.0001220703125,-0.0004119873046875,-0.0009765625,-0.0005340576171875,0.0003662109375,-0.0011444091796875,-0.0005340576171875,0.000213623046875,-0.0018157958984375,-9.1552734375e-05,-0.0018768310546875,0.0006866455078125,-0.0008697509765625,-0.0015411376953125,0.000152587890625,-0.0001068115234375,-0.000518798828125,-0.001495361328125,0.00018310546875,-0.00030517578125,-0.001007080078125,-0.0003509521484375,-0.00067138671875,-0.000213623046875,-0.001495361328125,0.0002288818359375,-0.001312255859375,-0.0013580322265625,-1.52587890625e-05,0.0,-0.001312255859375,0.000244140625,-0.0009918212890625,0.0,-0.0012054443359375,-0.0001678466796875,-0.000335693359375,-0.000885009765625,-0.0004425048828125,-0.0010986328125,0.0004119873046875,-0.0009307861328125,-0.001007080078125,-0.000396728515625,-0.0011138916015625,0.0010528564453125,-0.0016021728515625,-0.000274658203125,0.0005645751953125,-0.001922607421875,0.0007171630859375,-0.0016021728515625,-0.0002593994140625,6.103515625e-05,-0.00042724609375,-0.0016937255859375,-0.001312255859375,-0.0006256103515625,0.0004425048828125,-0.0012664794921875,-0.0002899169921875,-0.0005950927734375,0.0,-0.00079345703125,-0.0010528564453125,0.00091552734375,-0.00146484375,-0.00042724609375,0.0008697509765625,-0.0013580322265625,-1.52587890625e-05,-0.0012359619140625,-3.0517578125e-05,-0.0006561279296875,-0.0009918212890625,0.0016021728515625,-0.0015716552734375,-0.0001068115234375,0.0001678466796875,-0.00042724609375,-9.1552734375e-05,-0.0005645751953125,9.1552734375e-05,-0.0006561279296875,-0.000274658203125,9.1552734375e-05,-0.001800537109375,-0.00115966796875,0.000457763671875,-0.00146484375,3.0517578125e-05,-0.000244140625,-0.0013427734375,-0.00048828125,-0.0005645751953125,0.00042724609375,-0.0014190673828125,-0.000701904296875,-0.0008087158203125,6.103515625e-05,-0.0015411376953125,0.00042724609375,0.0003814697265625,0.0,-0.0003509521484375,0.0007476806640625,-0.0002288818359375,-0.0009918212890625,-1.52587890625e-05,-0.00115966796875,0.00030517578125,-0.0009613037109375,-0.0004730224609375,-0.0008697509765625,-0.001373291015625,-0.0007781982421875,-0.0018310546875,-0.0007476806640625,0.0005340576171875,-0.00140380859375,0.00018310546875,-0.000152587890625,-0.0005340576171875,-0.00164794921875,-0.001922607421875,0.000732421875,-0.001007080078125,3.0517578125e-05,1.52587890625e-05,-0.001007080078125,0.0002288818359375,-0.0010528564453125,6.103515625e-05,-0.000762939453125,0.0,-0.001007080078125,-0.0002288818359375,-0.0001373291015625,-0.0009613037109375,0.000457763671875,-0.001434326171875,0.0002593994140625,-0.0010833740234375,-0.0005340576171875,0.0017547607421875,-0.00177001953125,0.0001068115234375,0.00030517578125,-0.000518798828125,0.0003662109375,-0.001220703125,-0.000640869140625,-0.0013275146484375,-0.000274658203125,-0.0001373291015625,0.001190185546875,-0.0004119873046875,-0.000274658203125,3.0517578125e-05,-0.0013427734375,0.0007171630859375,-0.0008087158203125,0.0001373291015625,-0.0014190673828125,-0.000640869140625,0.00115966796875,-0.0016937255859375,-0.0009765625,-0.0002593994140625,-0.0010223388671875,0.0001068115234375,-0.000457763671875,-0.000885009765625,-0.001312255859375,-0.001312255859375,0.00091552734375,-0.0015869140625,-9.1552734375e-05,-0.00067138671875,-0.00128173828125,-4.57763671875e-05,-0.001556396484375,0.0,-0.0016021728515625,0.001190185546875,-0.00054931640625,-0.00054931640625,-0.000518798828125,-0.001617431640625,0.00048828125,-0.0012664794921875,0.000244140625,-0.0004730224609375,0.0001068115234375,0.0001220703125,0.000396728515625,-0.00042724609375,-0.0002899169921875,-0.0001068115234375,-0.001953125,0.0007171630859375,-0.0019989013671875,-0.00018310546875,-0.0006866455078125,-0.0002593994140625,-0.0011138916015625,-0.002349853515625,-0.000762939453125,0.0001220703125,-0.001190185546875,0.0003204345703125,-0.0013580322265625,-0.00042724609375,-0.000152587890625,0.0001678466796875,0.0007171630859375,4.57763671875e-05,-0.0010833740234375,-0.0005340576171875,-0.000274658203125,-0.0005950927734375,0.00048828125,-0.0009002685546875,-0.000823974609375,-0.0005035400390625,0.00054931640625,-0.0004730224609375,-0.0001678466796875,-0.0002593994140625,-0.001190185546875,0.0001220703125,-0.0014801025390625,0.00079345703125,-0.000518798828125,-0.0001373291015625,0.0016937255859375,-0.001922607421875,6.103515625e-05,-0.0001678466796875,-0.00146484375,0.000762939453125,-0.001251220703125,-0.000518798828125,-0.0006866455078125,-0.0009002685546875,-0.00018310546875,-0.0009002685546875,-0.000946044921875,-0.000213623046875,-0.000152587890625,-0.000518798828125,0.0008697509765625,-0.0013580322265625,0.0007781982421875,-0.00091552734375,1.52587890625e-05,0.000335693359375,-0.0009002685546875,-0.000701904296875,-0.00018310546875,-0.00103759765625,-0.0002899169921875,-0.0008544921875,-0.0004119873046875,-0.0006561279296875,-0.0002899169921875,0.0002899169921875,-0.00177001953125,0.0002593994140625,-0.0011749267578125,-0.000396728515625,-0.0006103515625,-0.0005340576171875,0.0001983642578125,-0.000885009765625,0.00189208984375,-0.0013427734375,-1.52587890625e-05,0.0001068115234375,-0.0018310546875,0.0014495849609375,-0.001495361328125,-9.1552734375e-05
